kpi,auc,accuracy,Precision,Recall,F1 score
data/kpi/kpi_0.csv,0.346041049,0.29391152,0.247384408,0.424435437,0.312579957
data/kpi/kpi_1.csv,nan,0.465214067,0,0,0
data/kpi/kpi_2.csv,0.399546205,0.426580922,0.017013233,0.375,0.032549729
data/kpi/kpi_3.csv,0.484222522,0.186909582,0.0429374,0.810606061,0.081554878
data/kpi/kpi_4.csv,0.745349698,0.084730803,0.021397105,0.985507246,0.041884817
data/kpi/kpi_5.csv,0.585243112,0.720722951,0.3656,0.337020649,0.350729087
data/kpi/kpi_6.csv,0.646341463,0.506329114,1,0.286585366,0.44549763
data/kpi/kpi_7.csv,nan,0.004071661,0,0,0
data/kpi/kpi_8.csv,0.507793654,0.699004975,0.791666667,0.839116719,0.814701378
data/kpi/kpi_9.csv,0.853184804,0.00511509,0.00511509,1,0.010178117
data/kpi/kpi_10.csv,0.097566183,0.852765957,0,0,0
data/kpi/kpi_11.csv,0.470588235,0.79338843,0.834782609,0.941176471,0.884792627
data/kpi/kpi_12.csv,0.937635578,0.488569009,0.488569009,1,0.656427759
data/kpi/kpi_13.csv,0.994671782,0.032285472,0.003499563,1,0.006974717
data/kpi/kpi_14.csv,0.498722861,0.943806647,0,0,0
data/kpi/kpi_15.csv,0.499507723,0.464915313,0.464995678,0.999628391,0.634733365
data/kpi/kpi_16.csv,nan,0.120290419,0,0,0
data/kpi/kpi_17.csv,0.44621675,0.446100348,0.348948375,0.456821026,0.395663957
data/kpi/kpi_18.csv,0.500395101,0.043100189,0.043100189,1,0.082638637
data/kpi/kpi_19.csv,0.695248478,0.303439644,0.000433598,0.7,0.000866658
data/kpi/kpi_20.csv,0.65625,0.717948718,1,0.3125,0.476190476
data/kpi/kpi_21.csv,0.281191806,0.367567568,0.017391304,0.333333333,0.033057851
data/kpi/kpi_22.csv,0.428214305,0.422373611,0.014339152,0.433962264,0.027761014
data/kpi/kpi_23.csv,0.5,0.726392252,0.726392252,1,0.841514727
data/kpi/kpi_24.csv,0.985381222,0.940217391,0.940054496,1,0.969101124
data/kpi/kpi_25.csv,0.647759169,0.654861111,0.679761313,0.504241977,0.578991953
,,,,,
,,,,,
data/kpi/kpi_0.csv,0.770528394,0.50109505,0.422937063,0.875506659,0.570350811
data/kpi/kpi_1.csv,nan,0.001146789,0,0,0
