kpi,auc,accuracy,Precision,Recall,F1 score
data/kpi/kpi_6.csv,0.446259082,0.224346258,0.020180932,0.530487805,0.038882682
data/kpi/kpi_7.csv,nan,0.596867271,0,0,0
data/kpi/kpi_8.csv,0.472147513,0.671971706,0.064516129,0.012618297,0.021108179
data/kpi/kpi_9.csv,0.568217054,0.660479505,0.002283105,0.333333333,0.004535147
data/kpi/kpi_10.csv,0.060515105,0.332559938,0,0,0
data/kpi/kpi_11.csv,0.474726759,0.904780719,0.006896552,0.010204082,0.008230453
data/kpi/kpi_12.csv,0.281150968,0.512006861,0.516064257,0.22270364,0.311138015
data/kpi/kpi_13.csv,0.646204493,0.360788863,0.001812689,0.75,0.003616637
data/kpi/kpi_14.csv,0.499458874,0.967843411,0,0,0
data/kpi/kpi_15.csv,0.49948336,0.881131329,0.089005236,0.012634708,0.022128213
data/kpi/kpi_16.csv,nan,0.334890359,0,0,0
data/kpi/kpi_17.csv,0.222690737,0.607665154,0.744186047,0.040050063,0.076009501
data/kpi/kpi_18.csv,0.605494472,0.402017291,0.022027475,0.815789474,0.042896679
data/kpi/kpi_19.csv,0.941453028,0.024501966,0.000442791,1,0.000885191
data/kpi/kpi_20.csv,0.501697473,0.042345277,0.040609137,1,0.07804878
data/kpi/kpi_21.csv,0.66298057,0.58185567,0.003937008,0.666666667,0.007827789
data/kpi/kpi_22.csv,0.533436148,0.913156455,0.00648824,0.150943396,0.01244168
data/kpi/kpi_23.csv,0.500369874,0.110690959,0.103089205,0.99,0.186733732
data/kpi/kpi_24.csv,nan,1,1,1,1
data/kpi/kpi_25.csv,0.582108155,0.115509332,0.10738255,0.991516046,0.193778611
,,,,,
data/kpi/kpi_0.csv,0.18417608,0.61287478,0.177777778,0.00463231,0.009029345
data/kpi/kpi_1.csv,nan,0.000386698,0,0,0
data/kpi/kpi_2.csv,0.358835798,0.599114064,0.025280899,0.375,0.047368421
data/kpi/kpi_3.csv,0.709470171,0.590687168,0.018944045,0.818181818,0.037030687
data/kpi/kpi_4.csv,0.247626263,0.842386465,0.016736402,0.115942029,0.029250457
data/kpi/kpi_5.csv,0.556663644,0.819884136,0.360305344,0.174041298,0.2347091
data/kpi/kpi_6.csv,0.371229393,0.377276826,0.017600469,0.365853659,0.033585223
data/kpi/kpi_7.csv,nan,0,0,0,0
data/kpi/kpi_8.csv,0.581546129,0.447391689,0.322580645,0.883280757,0.47257384
data/kpi/kpi_9.csv,0.954844961,0.53712297,0.004987531,1,0.009925558
data/kpi/kpi_10.csv,0.597405112,0.00154679,0.00154679,1,0.003088803
data/kpi/kpi_11.csv,0.498561447,0.958514421,0,0,0
data/kpi/kpi_12.csv,0.707990661,0.569897084,0.549185668,0.7305026,0.626998884
data/kpi/kpi_13.csv,0.985670023,0.487625677,0.003009782,1,0.0060015
data/kpi/kpi_14.csv,0.421415195,0.436211115,0.022556391,0.404494382,0.04272997
data/kpi/kpi_15.csv,0.499091788,0.112658228,0.106235289,0.989594946,0.191872613
data/kpi/kpi_16.csv,nan,0.800207603,0,0,0
data/kpi/kpi_17.csv,0.851673756,0.397377711,0.397938144,0.96620776,0.563709383
data/kpi/kpi_18.csv,0.529299736,0.234870317,0.017638322,0.833333333,0.034545455
data/kpi/kpi_19.csv,0.639829666,0.567304784,0.000599101,0.6,0.001197007
data/kpi/kpi_20.csv,0.554480789,0.226565328,0.045760431,0.910714286,0.087142247
data/kpi/kpi_21.csv,0.551708695,0.04,0.002570694,1,0.005128205
data/kpi/kpi_22.csv,0.484162131,0.148522976,0.003523665,0.830188679,0.007017544
data/kpi/kpi_23.csv,0.485969081,0.851495359,0.054054054,0.026666667,0.035714286
data/kpi/kpi_24.csv,nan,0,0,0,0
data/kpi/kpi_25.csv,0.491869351,0.112583043,0.106627323,0.9863519,0.19245025
